Demonstrativo do Orçamento OCA 2º Quadrimestre 2016;;;;;;;;;;;;;;;;;;;;;;;
Eixo;Nome;Sub eixo;Nome;classif03;Função;Nome;Sub função;Nome;programa;Nome;Ação;Nome;Sub ação;Nome;indice_proporcionalidade;valor_credito_inicial;Orçado;valor_empenhado;valor_liquidado;valor_pago;Empenhado;Liquidado ;Pago
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2875;Gestão da Atenção à Urgência;1;Pronto Socorro do HOB;0.25;0;30,027,248.00;10,176,320.62;11,244,906.80;10,707,206.32;25,031,766.90;18,361,371.25;17,505,767.43
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2875;Gestão da Atenção à Urgência;2;Unidade Nossa Senhora Aparecida;0.25;0;1,752,459.00;439,188.84;345,272.96;245,835.83;808,230.91;508,335.76;270,569.57
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2875;Gestão da Atenção à Urgência;3;Hospital Dia;0.25;0;468,219.00;158,648.74;131,148.10;79,909.23;312,376.01;176,789.46;81,307.83
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2875;Gestão da Atenção à Urgência;4;UPA HOB;0.25;0;4,600,800.00;70,288.34;34,942.71;36,302.22;105,926.62;66,562.71;36,797.22
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2891;Rede Própria de Cuidados Especializados Complementares à Saúde - Ambulatorial;1;Atendimento da População na Rede Complementar Própria do SUS-BH;0.25;0;1,373,975.00;88,580.17;115,882.63;109,878.15;144,493.87;124,059.32;112,259.10
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2891;Rede Própria de Cuidados Especializados Complementares à Saúde - Ambulatorial;9;Hospital Odilon Behrens;0.25;0;2,491,250.00;532,750.00;1,027,743.86;1,025,347.11;1,709,500.00;1,548,418.91;1,539,235.40
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2891;Rede Própria de Cuidados Especializados Complementares à Saúde - Ambulatorial;10;Atendimentos em Saúde Mental;0.25;0;1,199,975.00;240,367.97;249,540.20;230,553.41;529,492.10;444,868.17;274,895.17
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2892;Rede Contratada de Cuidados Especializados Complementares à Saúde - Ambulatorial;1;Atendimento da População na Rede Complementar Contratada do SUS-BH;0.25;0;1,484,350.00;454,539.06;286,638.30;214,122.59;612,059.57;323,988.12;240,315.98
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2892;Rede Contratada de Cuidados Especializados Complementares à Saúde - Ambulatorial;2;Procedimentos Ambulatoriais Processados na Rede Complementar Contratada do SUS-BH;0.25;0;81,640,000.00;5,311,028.85;22,956,781.16;23,583,968.63;45,826,028.85;42,883,840.72;42,194,586.80
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2892;Rede Contratada de Cuidados Especializados Complementares à Saúde - Ambulatorial;3;Cirurgias Eletivas SUS-BH;0.25;0;1,683,000.00;-68,606.42;121,226.62;151,650.90;311,393.58;311,393.58;284,083.52
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2892;Rede Contratada de Cuidados Especializados Complementares à Saúde - Ambulatorial;4;Ações de Saúde Mental;0.25;0;4,393,400.00;1,134,313.27;1,309,156.56;947,749.72;2,470,224.53;1,587,459.71;992,499.72
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;114;Rede de Cuidados Especializados Complementares à Saúde;2893;Rede de Urgência;1;Atendimento da População na Rede de Urgência do SUS-BH;0.25;0;17,341,850.00;6,644,856.17;4,780,840.83;2,651,005.57;10,605,310.53;8,315,244.52;5,134,916.86
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;201;Hospital Metropolitano;2896;Operacionalização do Hospital Metropolitano;1;Operacionalização do Hospital Metropolitano;0.25;0;38,253,884.00;1,422,159.70;2,747,271.88;2,611,596.03;3,027,753.87;3,004,276.32;2,866,649.05
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;203;Melhoria do Atendimento Hospitalar e Especializado;2894;Rede Hospitalar;1;Atendimento da População na Rede Hospitalar do SUS-BH;0.25;0;234,465,000.00;60,240,714.78;68,556,872.46;69,269,941.60;125,577,214.78;125,428,773.14;119,039,814.65
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;203;Melhoria do Atendimento Hospitalar e Especializado;2894;Rede Hospitalar;2;Cirurgias Eletivas no SUS-BH;0.25;0;12,870,000.00;1,182,258.18;1,760,565.79;2,801,965.04;4,347,258.18;4,347,258.18;3,909,429.02
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;203;Melhoria do Atendimento Hospitalar e Especializado;2894;Rede Hospitalar;3;Hospital Odilon Behrens;0.25;0;68,601,108.00;15,978,960.80;16,834,987.42;19,457,118.33;36,281,667.24;34,251,319.67;31,668,743.23
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;303;Suporte Profilático e Terapêutico;204;Gestão e Regionalização da Saúde ;2895;Suporte Logístico;1;Assistência Farmacêutica;0.25;0;7,000,000.00;-208,339.16;225,849.29;303,890.21;1,197,292.65;596,067.97;308,408.33
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;304;Vigilância Sanitária;28;Vigilância em Saúde;2829;Vigilância em Saúde;2;Ações de Vigilância Sanitária e Saúde do Trabalhador;0.25;0;116,500.00;9,440.00;6,565.00;5,815.00;11,815.00;6,565.00;5,815.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;304;Vigilância Sanitária;28;Vigilância em Saúde;2829;Vigilância em Saúde;7;Campanha de Prevenção de Leishmaniose em Centros de Saúde;0.25;0;5,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;305;Vigilância Epidemiológica;28;Vigilância em Saúde;2829;Vigilância em Saúde;1;Ações de Vigilância, Prevenção e Controle de Doenças e Agravos - Zoonozes;0.25;0;2,300,000.00;-77,980.51;212,744.45;73,333.97;714,426.84;651,823.60;84,589.66
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;305;Vigilância Epidemiológica;28;Vigilância em Saúde;2829;Vigilância em Saúde;3;Ações de Vigilância Epidemiológica;0.25;0;1,200,000.00;547,997.23;495,021.96;154,075.69;740,705.01;571,477.71;197,154.96
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;305;Vigilância Epidemiológica;28;Vigilância em Saúde;2829;Vigilância em Saúde;5;Gestão de Recursos Humanos;0.25;0;12,674,842.00;735,192.94;1,108,080.95;1,178,597.53;2,751,442.94;2,112,460.26;1,910,052.19
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;305;Vigilância Epidemiológica;28;Vigilância em Saúde;2829;Vigilância em Saúde;8;Ações de Vigilância da Dengue;0.25;0;512,500.00;699,604.92;920,605.19;639,019.50;2,690,896.57;2,620,341.97;1,924,056.52
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;305;Vigilância Epidemiológica;28;Vigilância em Saúde;2829;Vigilância em Saúde;9;Ações de Atenção DST e AIDS - Prevenção, Assistência e Capacitação de multiplicadores.;0.25;0;956,750.00;145,011.03;115,198.86;121,481.68;306,128.16;245,374.68;209,229.18
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;19;Ciência e Tecnologia;302;Assistência Hospitalar e Ambulatorial;85;Gestão da Política de Tecnologia da Informação e Comunicação;2605;Evolução da Rede de Telecomunicações da PBH ;2;Serviços de Informática - Saúde;0.25;0;694,248.00;138,321.79;178,863.03;178,397.63;317,099.18;290,258.89;269,535.17
;;;;;;;;;;;;;;;;;3,317,389,453.00;763,828,921.53;856,696,041.18;845,259,203.61;1,628,912,683.70;1,542,115,479.33;1,370,430,808.54
